moment,isin,name,contract_type,iz_fiz,clients_in_long,clients_in_short,short_position,long_position,change_prev_week_short_abs,change_prev_week_long_abs,change_prev_week_short_perc,change_prev_week_long_perc,Unnamed: 13
2021-12-21,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6720.0,4797.0,102704.0,527731.0,43248.0,-29578.0,0.7274,-0.05307,
2022-01-04,BR,Фьючерсный контракт на нефть BRENT,F,,41.0,40.0,252621.0,12762.0,-31545.0,4162.0,-0.11101,0.48395,
2022-01-04,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3042.0,5264.0,118719.0,358578.0,36032.0,325.0,0.43576,0.00091,
2022-01-11,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,50.0,229233.0,28647.0,-16772.0,9507.0,-0.06818,0.49671,
2022-01-11,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3499.0,7107.0,168823.0,369409.0,29532.0,3253.0,0.21202,0.00888,
2022-01-18,BR,Фьючерсный контракт на нефть BRENT,F,,45.0,50.0,230428.0,87212.0,5008.0,10839.0,0.02222,0.14192,
2022-01-18,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3251.0,10089.0,221706.0,364922.0,1675.0,-4156.0,0.00761,-0.01126,
2022-01-25,BR,Фьючерсный контракт на нефть BRENT,F,,41.0,56.0,291522.0,109010.0,7231.0,21782.0,0.02544,0.24971,
2022-01-25,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2938.0,8932.0,180836.0,363348.0,5174.0,-9377.0,0.02945,-0.02516,
2022-02-01,BR,Фьючерсный контракт на нефть BRENT,F,,32.0,60.0,237023.0,40638.0,-69228.0,-76526.0,-0.22605,-0.65315,
2022-02-01,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5752.0,6295.0,183072.0,379457.0,-7069.0,229.0,-0.03718,0.0006,
2022-02-08,BR,Фьючерсный контракт на нефть BRENT,F,,34.0,60.0,245760.0,53341.0,13437.0,-61985.0,0.05784,-0.53748,
2022-02-08,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4956.0,8222.0,205697.0,398116.0,-58981.0,16441.0,-0.22284,0.04308,
2022-02-15,BR,Фьючерсный контракт на нефть BRENT,F,,37.0,55.0,165629.0,260432.0,-81911.0,165519.0,-0.3309,1.7439,
2022-02-15,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4393.0,7721.0,186233.0,91430.0,-34501.0,-281931.0,-0.1563,-0.75512,
2022-02-22,BR,Фьючерсный контракт на нефть BRENT,F,,31.0,61.0,181532.0,287812.0,-4533.0,2558.0,-0.02436,0.00897,
2022-02-22,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3026.0,7102.0,155766.0,49486.0,-7533.0,-14624.0,-0.04613,-0.22811,
2022-03-01,BR,Фьючерсный контракт на нефть BRENT,F,,17.0,27.0,37137.0,30741.0,-76663.0,-84310.0,-0.67366,-0.73281,
2022-03-01,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2066.0,1200.0,19130.0,25526.0,-23885.0,-16238.0,-0.55527,-0.3888,
2022-03-15,BR,Фьючерсный контракт на нефть BRENT,F,,25.0,22.0,24052.0,877.0,1171.0,-1572.0,0.05118,-0.64189,
2022-03-15,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2961.0,1047.0,6902.0,30077.0,-315.0,2428.0,-0.04365,0.08782,
2022-03-22,BR,Фьючерсный контракт на нефть BRENT,F,,21.0,29.0,17947.0,1870.0,-9622.0,-66.0,-0.34902,-0.03409,
2022-03-22,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2968.0,1813.0,15026.0,31103.0,4019.0,-5537.0,0.36513,-0.15112,
2022-03-29,BR,Фьючерсный контракт на нефть BRENT,F,,26.0,16.0,33159.0,6676.0,12991.0,-2523.0,0.64414,-0.27427,
2022-03-29,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3180.0,1982.0,13098.0,39581.0,-4316.0,11198.0,-0.24785,0.39453,
2022-04-05,BR,Фьючерсный контракт на нефть BRENT,F,,24.0,15.0,47234.0,11514.0,1147.0,-6082.0,0.02489,-0.34565,
2022-04-05,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4155.0,1453.0,11524.0,47244.0,-743.0,6486.0,-0.06057,0.15913,
2022-04-12,BR,Фьючерсный контракт на нефть BRENT,F,,29.0,15.0,55443.0,19270.0,-4286.0,-650.0,-0.07176,-0.03263,
2022-04-12,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3648.0,2515.0,17354.0,53527.0,198.0,-3438.0,0.01154,-0.06035,
2022-04-19,BR,Фьючерсный контракт на нефть BRENT,F,,28.0,19.0,56604.0,20465.0,1557.0,-1960.0,0.02828,-0.0874,
2022-04-19,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3080.0,2734.0,17233.0,53372.0,-3073.0,444.0,-0.15133,0.00839,
2022-04-26,BR,Фьючерсный контракт на нефть BRENT,F,,26.0,14.0,63985.0,25733.0,4507.0,7226.0,0.07578,0.39045,
2022-04-26,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3732.0,1553.0,12990.0,51242.0,1409.0,-1310.0,0.12166,-0.02493,
2022-05-17,BR,Фьючерсный контракт на нефть BRENT,F,,46.0,22.0,47335.0,19694.0,2776.0,1044.0,0.0623,0.05598,
2022-05-17,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4908.0,1898.0,18697.0,46338.0,885.0,2617.0,0.04969,0.05986,
2022-05-24,BR,Фьючерсный контракт на нефть BRENT,F,,44.0,25.0,46846.0,24778.0,-986.0,613.0,-0.02061,0.02537,
2022-05-24,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3886.0,2229.0,16706.0,38774.0,1694.0,95.0,0.11284,0.00246,
2022-05-31,BR,Фьючерсный контракт на нефть BRENT,F,,42.0,21.0,54136.0,32437.0,1803.0,43.0,0.03445,0.00133,
2022-05-31,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3410.0,2221.0,20445.0,42144.0,-1400.0,360.0,-0.06409,0.00862,
2022-06-07,BR,Фьючерсный контракт на нефть BRENT,F,,35.0,26.0,23389.0,5100.0,-840.0,-370.0,-0.03467,-0.06764,
2022-06-07,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3879.0,1808.0,19056.0,37345.0,2313.0,1843.0,0.13815,0.05191,
2022-06-14,BR,Фьючерсный контракт на нефть BRENT,F,,36.0,25.0,20606.0,5391.0,-1541.0,304.0,-0.06958,0.05976,
2022-06-14,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3539.0,2027.0,20598.0,35813.0,4445.0,2600.0,0.27518,0.07828,
2022-06-21,BR,Фьючерсный контракт на нефть BRENT,F,,37.0,27.0,20357.0,1990.0,3.0,-2186.0,0.00015,-0.52347,
2022-06-21,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4087.0,1700.0,19767.0,38134.0,-1882.0,307.0,-0.08693,0.00812,
2022-06-28,BR,Фьючерсный контракт на нефть BRENT,F,,27.0,35.0,20954.0,4943.0,378.0,1312.0,0.01837,0.36133,
2022-06-28,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2904.0,1768.0,18768.0,34779.0,-1246.0,-2180.0,-0.06226,-0.05898,
2022-07-05,BR,Фьючерсный контракт на нефть BRENT,F,,21.0,27.0,21309.0,1533.0,3097.0,609.0,0.17005,0.65909,
2022-07-05,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2801.0,1142.0,14086.0,33862.0,-966.0,1522.0,-0.06418,0.04706,
2022-07-12,BR,Фьючерсный контракт на нефть BRENT,F,,26.0,27.0,20670.0,1333.0,1408.0,36.0,0.0731,0.02776,
2022-07-12,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2956.0,1742.0,19393.0,38730.0,979.0,2351.0,0.05317,0.06463,
2022-07-19,BR,Фьючерсный контракт на нефть BRENT,F,,19.0,24.0,21155.0,1060.0,371.0,-71.0,0.01785,-0.06278,
2022-07-19,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2776.0,2087.0,20746.0,40841.0,929.0,1371.0,0.04688,0.03474,
2022-07-26,BR,Фьючерсный контракт на нефть BRENT,F,,23.0,25.0,19040.0,1181.0,-182.0,-1846.0,-0.00947,-0.60984,
2022-07-26,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2927.0,1794.0,21723.0,39582.0,-1126.0,538.0,-0.04928,0.01378,
2022-08-02,BR,Фьючерсный контракт на нефть BRENT,F,,25.0,23.0,21738.0,819.0,-382.0,76.0,-0.01727,0.10229,
2022-08-02,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2707.0,1541.0,14194.0,35113.0,1193.0,735.0,0.09176,0.02138,
2022-08-09,BR,Фьючерсный контракт на нефть BRENT,F,,34.0,19.0,18595.0,1787.0,-1363.0,149.0,-0.06829,0.09096,
2022-08-09,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3282.0,2731.0,21683.0,38491.0,1261.0,-251.0,0.06175,-0.00648,
2022-08-16,BR,Фьючерсный контракт на нефть BRENT,F,,32.0,26.0,22278.0,2845.0,-212.0,523.0,-0.00943,0.22524,
2022-08-16,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3684.0,2233.0,25018.0,44451.0,2567.0,1832.0,0.11434,0.04299,
2022-08-23,BR,Фьючерсный контракт на нефть BRENT,F,,32.0,26.0,12143.0,1963.0,-4915.0,-1044.0,-0.28813,-0.34719,
2022-08-23,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2498.0,2427.0,25774.0,35954.0,1026.0,-2845.0,0.04146,-0.07333,
2022-08-30,BR,Фьючерсный контракт на нефть BRENT,F,,42.0,22.0,21911.0,2007.0,13079.0,89.0,1.4809,0.0464,
2022-08-30,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4714.0,1837.0,29526.0,49430.0,608.0,13598.0,0.02102,0.37949,
2022-09-06,BR,Фьючерсный контракт на нефть BRENT,F,,36.0,23.0,27579.0,3132.0,4930.0,896.0,0.21767,0.40072,
2022-09-06,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4392.0,1249.0,26358.0,50805.0,3463.0,7497.0,0.15126,0.17311,
2022-09-13,BR,Фьючерсный контракт на нефть BRENT,F,,32.0,27.0,28618.0,3370.0,3314.0,339.0,0.13097,0.11184,
2022-09-13,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3517.0,2993.0,24955.0,50203.0,-1840.0,1135.0,-0.06867,0.02313,
2022-09-20,BR,Фьючерсный контракт на нефть BRENT,F,,39.0,29.0,38775.0,3918.0,-1079.0,-694.0,-0.02707,-0.15048,
2022-09-20,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4184.0,2963.0,25419.0,60276.0,-1116.0,-1501.0,-0.04206,-0.0243,
2022-09-27,BR,Фьючерсный контракт на нефть BRENT,F,,39.0,24.0,42802.0,4668.0,-272.0,64.0,-0.00631,0.0139,
2022-09-27,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4909.0,1593.0,26906.0,65040.0,85.0,-251.0,0.00317,-0.00384,
2022-10-04,BR,Фьючерсный контракт на нефть BRENT,F,,28.0,23.0,19745.0,6333.0,-955.0,1851.0,-0.04614,0.41299,
2022-10-04,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2985.0,1445.0,24375.0,37787.0,2395.0,-411.0,0.10896,-0.01076,
2022-10-11,BR,Фьючерсный контракт на нефть BRENT,F,,37.0,33.0,15723.0,2764.0,3555.0,-956.0,0.29216,-0.25699,
2022-10-11,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3521.0,1675.0,28146.0,41105.0,-2888.0,1623.0,-0.09306,0.04111,
2022-10-18,BR,Фьючерсный контракт на нефть BRENT,F,,52.0,30.0,25248.0,3495.0,4327.0,182.0,0.20683,0.05494,
2022-10-18,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4397.0,1283.0,28956.0,50709.0,2491.0,6636.0,0.09412,0.15057,
2022-10-25,BR,Фьючерсный контракт на нефть BRENT,F,,49.0,25.0,19012.0,3578.0,-807.0,437.0,-0.04072,0.13913,
2022-10-25,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3809.0,1393.0,25564.0,40998.0,-334.0,-1578.0,-0.0129,-0.03706,
2022-11-01,BR,Фьючерсный контракт на нефть BRENT,F,,28.0,19.0,14501.0,3747.0,-3629.0,2234.0,-0.20017,1.4765,
2022-11-01,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2937.0,1270.0,21126.0,31880.0,-491.0,-6354.0,-0.02271,-0.16619,
2022-11-08,BR,Фьючерсный контракт на нефть BRENT,F,,44.0,20.0,15932.0,4138.0,2224.0,199.0,0.16224,0.05052,
2022-11-08,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3586.0,1907.0,25753.0,37547.0,1514.0,3539.0,0.06246,0.10406,
2022-11-15,BR,Фьючерсный контракт на нефть BRENT,F,,40.0,24.0,30030.0,2633.0,9902.0,-950.0,0.49195,-0.26514,
2022-11-15,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5318.0,1151.0,25789.0,53186.0,3499.0,14351.0,0.15698,0.36954,
2022-11-22,BR,Фьючерсный контракт на нефть BRENT,F,,41.0,23.0,58954.0,4332.0,-6099.0,683.0,-0.09375,0.18717,
2022-11-22,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7451.0,1230.0,32470.0,87092.0,-12863.0,-19645.0,-0.28374,-0.18405,
2022-11-29,BR,Фьючерсный контракт на нефть BRENT,F,,38.0,22.0,55071.0,4210.0,-3607.0,64.0,-0.06147,0.01544,
2022-11-29,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6522.0,1759.0,53407.0,104268.0,-7090.0,-10761.0,-0.1172,-0.09355,
2022-12-06,BR,Фьючерсный контракт на нефть BRENT,F,,29.0,24.0,37119.0,2454.0,4963.0,914.0,0.15434,0.59351,
2022-12-06,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5615.0,1628.0,57857.0,92522.0,13572.0,17621.0,0.30647,0.23526,
2022-12-13,BR,Фьючерсный контракт на нефть BRENT,F,,50.0,20.0,74361.0,5051.0,-1587.0,-43.0,-0.0209,-0.00844,
2022-12-13,BR,Фьючерсный контракт на нефть BRENT,F,1.0,10121.0,1330.0,75840.0,145150.0,-7228.0,-8772.0,-0.08701,-0.05699,
2022-12-20,BR,Фьючерсный контракт на нефть BRENT,F,,47.0,23.0,75178.0,2583.0,898.0,-933.0,0.01209,-0.26536,
2022-12-20,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7524.0,2187.0,52886.0,125481.0,-2197.0,-366.0,-0.03989,-0.00291,
2023-01-03,BR,Фьючерсный контракт на нефть BRENT,F,,22.0,26.0,18016.0,907.0,1802.0,-404.0,0.11114,-0.30816,
2023-01-03,BR,Фьючерсный контракт на нефть BRENT,F,1.0,2750.0,1526.0,37030.0,54139.0,7689.0,9895.0,0.26206,0.22365,
2023-01-10,BR,Фьючерсный контракт на нефть BRENT,F,,30.0,31.0,25486.0,1572.0,-441.0,84.0,-0.01701,0.05645,
2023-01-10,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3746.0,2182.0,53851.0,77765.0,5920.0,5395.0,0.12351,0.07455,
2023-01-17,BR,Фьючерсный контракт на нефть BRENT,F,,36.0,34.0,20569.0,2753.0,-36.0,711.0,-0.00175,0.34819,
2023-01-17,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3934.0,2854.0,64405.0,82221.0,2641.0,1894.0,0.04276,0.02358,
2023-01-24,BR,Фьючерсный контракт на нефть BRENT,F,,34.0,37.0,35092.0,2094.0,1510.0,102.0,0.04496,0.0512,
2023-01-24,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4071.0,2964.0,60003.0,93001.0,65.0,1473.0,0.00108,0.01609,
2023-01-31,BR,Фьючерсный контракт на нефть BRENT,F,,29.0,28.0,61840.0,4643.0,10596.0,1016.0,0.20678,0.28012,
2023-01-31,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3526.0,2156.0,72779.0,129976.0,9181.0,18761.0,0.14436,0.16869,
2023-02-07,BR,Фьючерсный контракт на нефть BRENT,F,,43.0,27.0,71604.0,5781.0,-1394.0,435.0,-0.0191,0.08137,
2023-02-07,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4044.0,2334.0,52245.0,118068.0,-4746.0,-6575.0,-0.08328,-0.05275,
2023-02-14,BR,Фьючерсный контракт на нефть BRENT,F,,33.0,41.0,73860.0,13723.0,-232.0,-3334.0,-0.00313,-0.19546,
2023-02-14,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4005.0,2230.0,50380.0,110517.0,-2885.0,217.0,-0.05416,0.00197,
2023-02-21,BR,Фьючерсный контракт на нефть BRENT,F,,38.0,32.0,93248.0,11472.0,1768.0,-772.0,0.01933,-0.06305,
2023-02-21,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4599.0,2491.0,42559.0,124335.0,2125.0,4665.0,0.05255,0.03898,
2023-02-28,BR,Фьючерсный контракт на нефть BRENT,F,,40.0,26.0,66227.0,11650.0,-12527.0,204.0,-0.15906,0.01782,
2023-02-28,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3951.0,1833.0,47824.0,102401.0,-242.0,-12973.0,-0.00503,-0.11244,
2023-03-07,BR,Фьючерсный контракт на нефть BRENT,F,,31.0,26.0,28103.0,10592.0,2014.0,113.0,0.0772,0.01078,
2023-03-07,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3697.0,1695.0,43159.0,60670.0,-1199.0,702.0,-0.02703,0.01171,
2023-03-14,BR,Фьючерсный контракт на нефть BRENT,F,,40.0,29.0,85193.0,11597.0,13380.0,-540.0,0.18632,-0.04449,
2023-03-14,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5959.0,2915.0,49446.0,123042.0,-3399.0,10521.0,-0.06432,0.0935,
2023-03-21,BR,Фьючерсный контракт на нефть BRENT,F,,59.0,29.0,181552.0,32194.0,-11263.0,12470.0,-0.05841,0.63222,
2023-03-21,BR,Фьючерсный контракт на нефть BRENT,F,1.0,8685.0,2664.0,47674.0,197032.0,-4494.0,-28227.0,-0.08614,-0.12531,
2023-03-28,BR,Фьючерсный контракт на нефть BRENT,F,,44.0,36.0,120985.0,25195.0,-10491.0,8090.0,-0.07979,0.47296,
2023-03-28,BR,Фьючерсный контракт на нефть BRENT,F,1.0,8710.0,3155.0,70559.0,166349.0,10046.0,-8535.0,0.16601,-0.0488,
2023-04-04,BR,Фьючерсный контракт на нефть BRENT,F,,32.0,35.0,50020.0,55574.0,1837.0,-2103.0,0.03813,-0.03646,
2023-04-04,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5820.0,3205.0,84604.0,79050.0,-1003.0,2937.0,-0.01172,0.03859,
2023-04-11,BR,Фьючерсный контракт на нефть BRENT,F,,27.0,44.0,50285.0,57221.0,-605.0,1542.0,-0.01189,0.02769,
2023-04-11,BR,Фьючерсный контракт на нефть BRENT,F,1.0,3664.0,4035.0,75764.0,68828.0,-10878.0,-13025.0,-0.12555,-0.15913,
2023-04-18,BR,Фьючерсный контракт на нефть BRENT,F,,39.0,28.0,51930.0,54698.0,2282.0,509.0,0.04596,0.00939,
2023-04-18,BR,Фьючерсный контракт на нефть BRENT,F,1.0,4462.0,3492.0,70492.0,67724.0,8313.0,10086.0,0.13369,0.17499,
2023-04-25,BR,Фьючерсный контракт на нефть BRENT,F,,45.0,40.0,82223.0,33052.0,8130.0,-907.0,0.10973,-0.02671,
2023-04-25,BR,Фьючерсный контракт на нефть BRENT,F,1.0,6066.0,2730.0,93412.0,142583.0,9365.0,18402.0,0.11143,0.14819,
2023-05-02,BR,Фьючерсный контракт на нефть BRENT,F,,35.0,33.0,64180.0,8739.0,-7278.0,-1029.0,-0.10185,-0.10534,
2023-05-02,BR,Фьючерсный контракт на нефть BRENT,F,1.0,5587.0,2023.0,56156.0,111597.0,-33654.0,-39903.0,-0.37472,-0.26339,
2023-05-16,BR,Фьючерсный контракт на нефть BRENT,F,,46.0,36.0,141334.0,27146.0,9055.0,1516.0,0.06845,0.05915,
2023-05-16,BR,Фьючерсный контракт на нефть BRENT,F,1.0,8154.0,2136.0,70326.0,184514.0,5935.0,13474.0,0.09217,0.07878,
2023-05-23,BR,Фьючерсный контракт на нефть BRENT,F,,60.0,30.0,122302.0,33034.0,-19699.0,-439.0,-0.13872,-0.01312,
2023-05-23,BR,Фьючерсный контракт на нефть BRENT,F,1.0,8410.0,2309.0,79146.0,168414.0,5891.0,-13369.0,0.08042,-0.07354,
2023-05-30,BR,Фьючерсный контракт на нефть BRENT,F,,39.0,50.0,135342.0,40328.0,6214.0,1392.0,0.04812,0.03575,
2023-05-30,BR,Фьючерсный контракт на нефть BRENT,F,1.0,7304.0,2414.0,100742.0,195756.0,14157.0,18979.0,0.1635,0.10736,
